brand_id,date,num
2,2017-09-29,10
2,2017-10-02,60
2,2017-10-03,23
2,2017-10-04,42
2,2017-10-05,19
2,2017-10-06,29
2,2017-10-10,47
2,2017-10-11,34
2,2017-10-12,24
2,2017-10-13,13
2,2017-10-16,59
2,2017-10-17,11
2,2017-10-18,40
2,2017-10-19,33
2,2017-10-20,18
2,2017-10-23,42
2,2017-10-24,28
2,2017-10-25,15
2,2017-10-26,18
2,2017-10-27,24
2,2017-10-30,37
2,2017-10-31,14
2,2017-11-01,24
2,2017-11-02,14
2,2017-11-06,73
2,2017-11-07,23
2,2017-11-08,36
2,2017-11-09,33
2,2017-11-10,13
2,2017-11-13,56
2,2017-11-14,22
2,2017-11-15,43
2,2017-11-16,19
2,2017-11-17,16
2,2017-11-20,49
2,2017-11-21,17
2,2017-11-22,28
2,2017-11-24,27
2,2017-11-27,57
2,2017-11-28,24
2,2017-11-29,38
2,2017-11-30,30
2,2017-12-01,20
2,2017-12-04,68
2,2017-12-05,23
2,2017-12-06,34
2,2017-12-07,24
2,2017-12-08,25
2,2017-12-09,36
2,2017-12-11,79
2,2017-12-12,31
2,2017-12-13,25
2,2017-12-14,31
2,2017-12-15,21
2,2017-12-18,58
2,2017-12-19,24
2,2017-12-20,46
2,2017-12-21,26
2,2017-12-22,25
2,2017-12-23,11
2,2017-12-25,95
2,2017-12-26,24
2,2017-12-27,10
2,2017-12-28,19
2,2018-01-10,39
2,2018-01-11,29
2,2018-01-12,21
2,2018-01-15,68
2,2018-01-16,17
2,2018-01-17,43
2,2018-01-18,25
2,2018-01-19,30
2,2018-01-22,62
2,2018-01-23,13
2,2018-01-24,31
2,2018-01-25,18
2,2018-01-26,16
2,2018-01-29,47
2,2018-01-30,11
2,2018-01-31,14
2,2018-02-01,12
2,2018-02-02,28
2,2018-02-05,34
2,2018-02-06,40
2,2018-02-07,43
2,2018-02-08,26
2,2018-02-09,24
2,2018-02-13,52
2,2018-02-14,21
2,2018-02-15,35
2,2018-02-16,11
2,2018-02-19,34
2,2018-02-20,13
2,2018-02-21,25
2,2018-02-22,26
2,2018-02-23,31
2,2018-02-26,31
2,2018-02-27,16
2,2018-02-28,24
2,2018-03-01,21
2,2018-03-02,20
2,2018-03-05,73
2,2018-03-06,21
2,2018-03-07,39
2,2018-03-08,44
2,2018-03-09,15
2,2018-03-12,34
2,2018-03-13,21
2,2018-03-14,28
2,2018-03-15,32
2,2018-03-16,9
2,2018-03-19,58
2,2018-03-20,18
2,2018-03-22,27
2,2018-03-23,17
2,2018-03-26,37
2,2018-03-27,12
2,2018-03-28,26
2,2018-03-29,10
2,2018-03-30,12
2,2018-04-02,59
2,2018-04-03,25
2,2018-04-04,28
2,2018-04-05,29
2,2018-04-06,27
2,2018-04-09,60
2,2018-04-10,23
2,2018-04-11,35
2,2018-04-12,25
2,2018-04-13,23
2,2018-04-16,55
2,2018-04-17,23
2,2018-04-18,33
2,2018-04-19,19
2,2018-04-20,6
2,2018-04-23,69
2,2018-04-24,29
2,2018-04-25,36
2,2018-04-26,19
2,2018-04-27,7
2,2018-05-01,15
2,2018-05-02,15
2,2018-05-07,23
2,2018-05-08,28
2,2018-05-09,40
2,2018-05-10,20
2,2018-05-11,10
2,2018-05-14,78
2,2018-05-15,22
2,2018-05-16,43
2,2018-05-17,17
2,2018-05-18,11
2,2018-05-21,38
2,2018-05-22,19
2,2018-05-23,33
2,2018-05-24,28
2,2018-05-25,18
2,2018-05-28,31
2,2018-05-29,25
2,2018-05-30,22
2,2018-05-31,14
2,2018-06-01,3
2,2018-06-04,42
2,2018-06-05,22
2,2018-06-06,36
2,2018-06-07,22
2,2018-06-08,19
2,2018-06-11,33
2,2018-06-12,27
2,2018-06-13,28
2,2018-06-14,20
2,2018-06-15,13
2,2018-06-18,49
2,2018-06-19,12
2,2018-06-20,21
2,2018-06-21,23
2,2018-06-22,20
2,2018-06-25,34
2,2018-06-26,21
2,2018-06-27,28
2,2018-06-28,12
2,2018-06-29,12
2,2018-07-02,50
2,2018-07-03,20
2,2018-07-04,31
2,2018-07-05,14
2,2018-07-06,14
2,2018-07-09,53
2,2018-07-10,23
2,2018-07-11,18
2,2018-07-12,13
2,2018-07-13,15
2,2018-07-17,37
2,2018-07-18,30
2,2018-07-19,34
2,2018-07-20,18
2,2018-07-23,47
2,2018-07-24,31
2,2018-07-25,27
2,2018-07-26,33
2,2018-07-27,34
2,2018-07-30,66
2,2018-07-31,17
2,2018-08-01,28
2,2018-08-02,24
2,2018-08-03,19
2,2018-08-06,57
2,2018-08-07,17
2,2018-08-08,44
2,2018-08-09,22
2,2018-08-10,16
2,2018-08-11,2
2,2018-08-16,9
2,2018-08-17,10
2,2018-08-20,55
2,2018-08-21,26
2,2018-08-22,33
2,2018-08-23,16
2,2018-08-24,27
2,2018-08-27,44
2,2018-08-28,16
2,2018-08-29,20
2,2018-08-30,11
2,2018-08-31,13
2,2018-09-03,35
2,2018-09-04,34
2,2018-09-05,44
2,2018-09-06,18
2,2018-09-07,8
2,2018-09-10,48
2,2018-09-11,20
2,2018-09-12,32
2,2018-09-13,18
2,2018-09-14,29
2,2018-09-18,41
2,2018-09-19,21
2,2018-09-20,29
2,2018-09-21,28
2,2018-09-25,26
2,2018-09-26,25
2,2018-09-27,33
2,2018-09-28,16
2,2018-10-01,49
2,2018-10-02,14
2,2018-10-03,39
2,2018-10-04,16
2,2018-10-05,23
2,2018-10-09,34
2,2018-10-10,29
2,2018-10-11,16
2,2018-10-12,27
2,2018-10-15,49
2,2018-10-16,17
2,2018-10-17,51
2,2018-10-18,30
2,2018-10-19,19
2,2018-10-22,24
2,2018-10-23,14
2,2018-10-24,16
2,2018-10-25,20
2,2018-10-26,27
2,2018-10-29,29
2,2018-10-30,10
2,2018-10-31,17
2,2018-11-01,18
2,2018-11-02,23
2,2018-11-05,59
2,2018-11-06,23
2,2018-11-07,40
2,2018-11-08,23
2,2018-11-09,25
2,2018-11-12,48
2,2018-11-13,27
2,2018-11-14,24
2,2018-11-15,27
2,2018-11-16,24
2,2018-11-19,41
2,2018-11-20,22
2,2018-11-21,36
2,2018-11-22,28
2,2018-11-26,59
2,2018-11-27,27
2,2018-11-28,34
2,2018-11-29,28
2,2018-11-30,28
2,2018-12-03,49
2,2018-12-04,31
2,2018-12-05,32
2,2018-12-06,22
2,2018-12-07,25
2,2018-12-10,67
2,2018-12-11,32
2,2018-12-12,36
2,2018-12-13,38
2,2018-12-14,24
2,2018-12-15,18
2,2018-12-17,69
2,2018-12-18,37
2,2018-12-19,34
2,2018-12-20,29
2,2018-12-21,27
2,2018-12-24,59
2,2018-12-26,31
2,2018-12-27,10
2,2018-12-28,14
2,2019-01-07,51
2,2019-01-08,37
2,2019-01-09,41
2,2019-01-10,16
2,2019-01-11,10
2,2019-01-15,32
2,2019-01-16,41
2,2019-01-17,34
2,2019-01-18,29
2,2019-01-21,35
2,2019-01-22,21
2,2019-01-23,23
2,2019-01-24,17
2,2019-01-25,11
2,2019-01-28,44
2,2019-01-29,16
2,2019-01-30,21
2,2019-01-31,33
2,2019-02-01,15
2,2019-02-04,39
2,2019-02-05,24
2,2019-02-06,44
2,2019-02-07,31
2,2019-02-08,46
2,2019-02-12,30
2,2019-02-13,38
2,2019-02-14,28
2,2019-02-15,2
2,2019-02-18,71
2,2019-02-19,20
2,2019-02-20,18
2,2019-02-21,25
2,2019-02-22,14
2,2019-02-25,38
2,2019-02-26,14
2,2019-02-27,27
2,2019-02-28,20
2,2019-03-01,8
2,2019-03-04,77
2,2019-03-05,28
2,2019-03-06,29
2,2019-03-07,27
2,2019-03-08,13
2,2019-03-11,40
2,2019-03-12,40
2,2019-03-13,43
2,2019-03-14,22
2,2019-03-15,19
2,2019-03-18,51
2,2019-03-19,15
2,2019-03-20,25
2,2019-03-22,17
2,2019-03-25,41
2,2019-03-26,27
2,2019-03-27,23
2,2019-03-28,12
2,2019-03-29,13
2,2019-04-01,54
2,2019-04-02,24
2,2019-04-03,36
2,2019-04-04,22
2,2019-04-05,24
2,2019-04-08,57
2,2019-04-09,28
2,2019-04-10,35
2,2019-04-11,24
2,2019-04-12,15
2,2019-04-15,50
2,2019-04-16,19
2,2019-04-17,42
2,2019-04-18,22
2,2019-04-19,33
2,2019-04-22,61
2,2019-04-23,22
2,2019-04-24,29
2,2019-04-25,28
2,2019-04-26,10
2,2019-04-30,14
2,2019-05-07,15
2,2019-05-08,28
2,2019-05-09,28
2,2019-05-10,16
2,2019-05-13,67
2,2019-05-14,18
2,2019-05-15,41
2,2019-05-16,14
2,2019-05-17,22
2,2019-05-20,44
2,2019-05-21,28
2,2019-05-22,21
2,2019-05-23,26
2,2019-05-24,7
2,2019-05-27,33
2,2019-05-28,8
2,2019-05-29,31
2,2019-05-30,12
2,2019-05-31,6
2,2019-06-03,48
2,2019-06-04,15
2,2019-06-05,27
2,2019-06-06,19
2,2019-06-07,11
2,2019-06-10,38
2,2019-06-11,15
2,2019-06-12,27
2,2019-06-13,18
2,2019-06-14,6
2,2019-06-17,44
2,2019-06-18,19
2,2019-06-19,30
2,2019-06-20,22
2,2019-06-21,15
2,2019-06-24,26
2,2019-06-25,15
2,2019-06-26,31
2,2019-06-27,22
2,2019-06-28,8
2,2019-07-01,37
2,2019-07-02,27
2,2019-07-03,30
2,2019-07-04,17
2,2019-07-05,11
2,2019-07-08,60
2,2019-07-09,17
2,2019-07-10,20
2,2019-07-11,18
2,2019-07-12,9
2,2019-07-16,34
2,2019-07-17,15
2,2019-07-18,22
2,2019-07-19,10
2,2019-07-22,47
2,2019-07-23,22
2,2019-07-24,34
2,2019-07-25,16
2,2019-07-26,26
2,2019-07-29,33
2,2019-07-30,15
2,2019-07-31,17
2,2019-08-01,14
2,2019-08-02,13
2,2019-08-05,61
2,2019-08-06,23
2,2019-08-07,37
2,2019-08-08,33
2,2019-08-09,5
2,2019-08-13,14
2,2019-08-14,1
2,2019-08-15,2
2,2019-08-20,21
2,2019-08-21,43
2,2019-08-22,26
2,2019-08-23,22
2,2019-08-26,41
2,2019-08-27,14
2,2019-08-28,32
2,2019-08-29,13
2,2019-08-30,12
2,2019-09-02,41
2,2019-09-03,22
2,2019-09-04,49
2,2019-09-05,24
2,2019-09-06,15
2,2019-09-09,34
2,2019-09-10,20
2,2019-09-11,38
2,2019-09-12,20
2,2019-09-13,16
2,2019-09-17,35
2,2019-09-18,26
2,2019-09-19,23
2,2019-09-20,14
2,2019-09-24,19
2,2019-09-25,22
2,2019-09-26,28
2,2019-09-27,18
2,2019-09-30,26
2,2019-10-01,15
2,2019-10-02,24
2,2019-10-03,19
2,2019-10-04,19
2,2019-10-07,40
2,2019-10-08,10
2,2019-10-09,32
2,2019-10-10,18
2,2019-10-11,13
2,2019-10-15,55
2,2019-10-16,29
2,2019-10-17,26
2,2019-10-18,29
2,2019-10-21,48
2,2019-10-23,25
2,2019-10-24,22
2,2019-10-25,16
2,2019-10-28,36
2,2019-10-29,11
2,2019-10-30,18
2,2019-10-31,21
2,2019-11-01,17
2,2019-11-05,54
2,2019-11-06,21
2,2019-11-07,34
2,2019-11-08,12
2,2019-11-11,47
2,2019-11-12,24
2,2019-11-13,33
2,2019-11-14,16
2,2019-11-15,19
2,2019-11-18,49
2,2019-11-19,12
2,2019-11-20,47
2,2019-11-21,15
2,2019-11-22,14
2,2019-11-25,43
2,2019-11-26,24
2,2019-11-27,47
2,2019-11-28,23
2,2019-11-29,20
2,2019-12-02,50
2,2019-12-03,19
2,2019-12-04,30
2,2019-12-05,15
2,2019-12-06,24
2,2019-12-07,37
2,2019-12-09,54
2,2019-12-10,31
2,2019-12-11,27
2,2019-12-12,30
2,2019-12-13,28
2,2019-12-16,42
2,2019-12-17,33
2,2019-12-18,31
2,2019-12-19,20
2,2019-12-20,20
2,2019-12-23,45
2,2019-12-24,7
2,2019-12-25,16
2,2019-12-26,19
2,2019-12-28,4
2,2020-01-06,18
2,2020-01-07,15
2,2020-01-08,45
2,2020-01-09,38
2,2020-01-10,15
2,2020-01-14,47
2,2020-01-15,24
2,2020-01-16,29
2,2020-01-17,11
2,2020-01-20,32
2,2020-01-21,7
2,2020-01-22,32
2,2020-01-23,18
2,2020-01-24,13
2,2020-01-27,49
2,2020-01-28,8
2,2020-01-29,32
2,2020-01-30,17
2,2020-01-31,7
2,2020-02-03,32
2,2020-02-04,24
2,2020-02-05,47
2,2020-02-06,24
2,2020-02-07,25
2,2020-02-10,54
2,2020-02-12,17
2,2020-02-13,31
2,2020-02-14,7
2,2020-02-17,62
2,2020-02-18,10
2,2020-02-19,22
2,2020-02-20,30
2,2020-02-21,18
2,2020-02-25,36
2,2020-02-26,23
2,2020-02-27,30
2,2020-02-28,19
2,2020-03-02,58
2,2020-03-03,38
2,2020-03-04,29
2,2020-03-05,18
2,2020-03-06,9
2,2020-03-09,47
2,2020-03-10,24
2,2020-03-11,25
2,2020-03-12,24
2,2020-03-13,24
2,2020-03-16,33
2,2020-03-17,11
2,2020-03-18,23
2,2020-03-19,9
2,2020-03-23,42
2,2020-03-24,21
2,2020-03-25,21
2,2020-03-26,16
2,2020-03-27,5
2,2020-03-30,34
2,2020-03-31,9
2,2020-04-01,33
2,2020-04-02,18
2,2020-04-03,19
2,2020-04-06,37
2,2020-04-07,28
2,2020-04-08,27
2,2020-04-09,38
2,2020-04-10,13
2,2020-04-13,55
2,2020-04-14,15
2,2020-04-15,41
2,2020-04-16,16
2,2020-04-17,6
2,2020-04-20,56
2,2020-04-21,28
2,2020-04-22,39
2,2020-04-23,9
2,2020-04-24,7
2,2020-04-27,41
2,2020-04-28,18
2,2020-04-30,6
2,2020-05-01,10
2,2020-05-02,1
2,2020-05-08,28
2,2020-05-11,45
2,2020-05-12,28
2,2020-05-13,46
2,2020-05-14,21
2,2020-05-15,24
2,2020-05-18,42
2,2020-05-19,25
2,2020-05-20,31
2,2020-05-21,30
2,2020-05-22,11
2,2020-05-25,64
2,2020-05-26,27
2,2020-05-27,37
2,2020-05-28,23
2,2020-05-29,21
2,2020-06-01,60
2,2020-06-02,23
2,2020-06-03,47
2,2020-06-04,19
2,2020-06-05,13
2,2020-06-08,73
2,2020-06-09,17
2,2020-06-10,25
2,2020-06-11,17
2,2020-06-12,12
2,2020-06-15,54
2,2020-06-16,26
2,2020-06-17,33
2,2020-06-18,13
2,2020-06-19,3
2,2020-06-22,64
2,2020-06-23,23
2,2020-06-24,31
2,2020-06-25,22
2,2020-06-26,13
2,2020-06-29,45
2,2020-06-30,16
2,2020-07-01,23
2,2020-07-02,25
2,2020-07-03,11
2,2020-07-06,50
2,2020-07-07,19
2,2020-07-08,34
2,2020-07-09,20
2,2020-07-10,15
2,2020-07-13,51
2,2020-07-14,20
2,2020-07-15,24
2,2020-07-16,27
2,2020-07-17,16
2,2020-07-20,45
2,2020-07-21,19
2,2020-07-22,38
2,2020-07-27,30
2,2020-07-28,25
2,2020-07-29,25
2,2020-07-30,16
2,2020-07-31,20
2,2020-08-03,51
2,2020-08-04,26
2,2020-08-05,35
2,2020-08-06,30
2,2020-08-07,20
2,2020-08-11,42
2,2020-08-12,19
2,2020-08-13,9
2,2020-08-18,32
2,2020-08-19,34
2,2020-08-20,31
2,2020-08-21,13
2,2020-08-24,54
2,2020-08-25,27
2,2020-08-26,33
2,2020-08-27,15
2,2020-08-28,13
2,2020-08-31,49
2,2020-09-01,21
2,2020-09-02,31
2,2020-09-03,18
2,2020-09-04,9
2,2020-09-07,41
2,2020-09-08,17
2,2020-09-09,15
2,2020-09-10,26
2,2020-09-11,10
2,2020-09-14,44
2,2020-09-15,28
2,2020-09-16,41
2,2020-09-17,20
2,2020-09-18,14
2,2020-09-23,36
2,2020-09-24,14
2,2020-09-25,24
2,2020-09-28,52
2,2020-09-29,15
2,2020-09-30,30
2,2020-10-01,16
2,2020-10-02,26
2,2020-10-05,53
2,2020-10-06,22
2,2020-10-07,35
2,2020-10-08,23
2,2020-10-09,16
2,2020-10-12,49
2,2020-10-13,30
2,2020-10-14,33
2,2020-10-15,27
2,2020-10-16,5
2,2020-10-19,41
2,2020-10-20,16
2,2020-10-21,29
2,2020-10-22,26
2,2020-10-23,8
2,2020-10-26,54
2,2020-10-27,26
2,2020-10-28,25
2,2020-10-29,18
2,2020-10-30,10
2,2020-11-02,46
2,2020-11-04,27
2,2020-11-05,23
2,2020-11-06,21
2,2020-11-09,48
2,2020-11-10,22
2,2020-11-11,38
2,2020-11-12,36
2,2020-11-13,27
2,2020-11-16,48
2,2020-11-17,15
2,2020-11-18,38
2,2020-11-19,26
2,2020-11-20,15
2,2020-11-24,38
2,2020-11-25,30
2,2020-11-26,31
2,2020-11-27,28
2,2020-11-28,30
2,2020-11-30,55
2,2020-12-01,29
2,2020-12-02,42
2,2020-12-03,22
2,2020-12-04,18
2,2020-12-07,55
2,2020-12-08,14
2,2020-12-09,22
2,2020-12-10,22
2,2020-12-11,19
2,2020-12-12,24
2,2020-12-14,52
2,2020-12-15,15
2,2020-12-16,45
2,2020-12-17,26
2,2020-12-18,21
2,2020-12-21,27
2,2020-12-22,25
2,2020-12-23,19
2,2020-12-24,20
2,2020-12-25,11
2,2020-12-28,36
2,2021-01-06,20
2,2021-01-07,29
2,2021-01-08,26
2,2021-01-12,49
2,2021-01-13,30
2,2021-01-14,28
2,2021-01-15,26
2,2021-01-18,40
2,2021-01-19,10
2,2021-01-20,29
2,2021-01-21,24
2,2021-01-22,9
2,2021-01-25,45
2,2021-01-26,25
2,2021-01-27,28
2,2021-01-28,13
2,2021-01-29,11
2,2021-02-01,38
2,2021-02-02,35
2,2021-02-03,34
2,2021-02-04,13
2,2021-02-05,23
2,2021-02-08,28
2,2021-02-09,12
2,2021-02-10,26
2,2021-02-12,16
2,2021-02-15,48
2,2021-02-16,24
2,2021-02-17,29
2,2021-02-18,32
2,2021-02-19,9
2,2021-02-22,46
2,2021-02-24,24
2,2021-02-25,21
2,2021-02-26,20
2,2021-03-01,52
2,2021-03-02,31
2,2021-03-03,22
2,2021-03-04,24
2,2021-03-05,9
2,2021-03-08,42
2,2021-03-09,16
2,2021-03-10,30
2,2021-03-11,15
2,2021-03-12,17
2,2021-03-15,47
2,2021-03-16,28
2,2021-03-17,30
2,2021-03-18,25
2,2021-03-19,16
2,2021-03-22,46
2,2021-03-23,10
2,2021-03-24,25
2,2021-03-25,14
2,2021-03-26,11
2,2021-03-29,35
2,2021-03-30,19
2,2021-03-31,18
2,2021-04-01,22
2,2021-04-02,10
2,2021-04-05,57
2,2021-04-06,26
2,2021-04-07,56
2,2021-04-08,35
2,2021-04-09,26
2,2021-04-12,53
2,2021-04-13,31
2,2021-04-14,28
2,2021-04-15,24
2,2021-04-16,26
2,2021-04-19,43
2,2021-04-20,18
2,2021-04-21,38
2,2021-04-22,31
2,2021-04-23,15
2,2021-04-26,24
2,2021-04-27,14
2,2021-04-28,30
2,2021-04-30,8
2,2021-05-01,14
2,2021-05-07,28
2,2021-05-10,40
2,2021-05-11,28
2,2021-05-12,38
2,2021-05-13,22
2,2021-05-14,28
2,2021-05-17,49
2,2021-05-18,23
2,2021-05-19,36
2,2021-05-20,17
2,2021-05-21,12
2,2021-05-24,38
2,2021-05-25,18
2,2021-05-26,34
2,2021-05-27,14
2,2021-05-28,8
2,2021-05-31,32
2,2021-06-01,20
2,2021-06-02,29
2,2021-06-03,12
2,2021-06-04,16
2,2021-06-07,41
2,2021-06-08,21
2,2021-06-09,19
2,2021-06-10,25
2,2021-06-11,8
2,2021-06-14,27
2,2021-06-15,24
2,2021-06-16,20
2,2021-06-17,11
2,2021-06-18,17
2,2021-06-21,52
2,2021-06-22,26
2,2021-06-23,28
2,2021-06-24,14
2,2021-06-25,12
2,2021-06-28,42
2,2021-06-29,15
2,2021-06-30,19
2,2021-07-01,14
2,2021-07-02,17
2,2021-07-05,42
2,2021-07-06,19
2,2021-07-07,34
2,2021-07-08,15
2,2021-07-09,19
2,2021-07-12,34
2,2021-07-13,30
2,2021-07-14,28
2,2021-07-15,34
2,2021-07-16,12
2,2021-07-19,66
2,2021-07-20,11
2,2021-07-21,23
2,2021-07-26,24
2,2021-07-27,16
2,2021-07-28,21
2,2021-07-29,16
2,2021-07-30,11
2,2021-08-02,44
2,2021-08-03,32
2,2021-08-04,27
2,2021-08-05,8
2,2021-08-06,17
2,2021-08-10,35
2,2021-08-11,26
2,2021-08-12,3
2,2021-08-17,17
2,2021-08-18,28
2,2021-08-19,22
2,2021-08-20,15
2,2021-08-23,43
2,2021-08-24,30
2,2021-08-25,30
2,2021-08-26,15
2,2021-08-27,12
2,2021-08-30,38
2,2021-08-31,16
2,2021-09-01,31
2,2021-09-02,17
2,2021-09-03,6
2,2021-09-06,40
2,2021-09-07,24
2,2021-09-08,22
2,2021-09-09,19
2,2021-09-10,7
2,2021-09-13,36
2,2021-09-14,26
2,2021-09-15,29
2,2021-09-16,19
2,2021-09-17,24
2,2021-09-21,22
2,2021-09-22,17
2,2021-09-24,23
2,2021-09-27,31
2,2021-09-28,11
2,2021-09-29,31
2,2021-09-30,15
2,2021-10-01,3
2,2021-10-04,46
2,2021-10-05,10
2,2021-10-06,24
2,2021-10-07,26
2,2021-10-08,15
2,2021-10-11,38
2,2021-10-12,26
2,2021-10-13,31
2,2021-10-14,18
2,2021-10-15,3
2,2021-10-18,30
2,2021-10-19,21
2,2021-10-20,23
2,2021-10-21,17
2,2021-10-22,6
2,2021-10-25,32
2,2021-10-26,21
2,2021-10-27,21
2,2021-10-28,15
2,2021-10-29,15
2,2021-11-01,18
2,2021-11-02,26
3,2017-03-01,5
3,2017-03-02,12
3,2017-03-03,8
3,2017-03-06,21
3,2017-03-07,11
3,2017-03-08,17
3,2017-03-09,14
3,2017-03-10,7
3,2017-03-13,13
3,2017-03-14,10
3,2017-03-15,12
3,2017-03-16,15
3,2017-03-17,9
3,2017-03-21,17
3,2017-03-22,12
3,2017-03-23,4
3,2017-03-24,5
3,2017-03-27,15
3,2017-03-28,15
3,2017-03-29,6
3,2017-03-30,7
3,2017-03-31,4
3,2017-04-03,24
3,2017-04-04,18
3,2017-04-05,18
3,2017-04-06,12
3,2017-04-07,14
3,2017-04-10,11
3,2017-04-11,20
3,2017-04-12,3
3,2017-04-13,16
3,2017-04-14,9
3,2017-04-17,11
3,2017-04-18,21
3,2017-04-19,20
3,2017-04-20,9
3,2017-04-21,10
3,2017-04-24,15
3,2017-04-25,11
3,2017-04-26,10
3,2017-04-27,4
3,2017-04-28,5
3,2017-05-01,3
3,2017-05-02,5
3,2017-05-08,9
3,2017-05-09,15
3,2017-05-10,13
3,2017-05-11,15
3,2017-05-12,7
3,2017-05-15,31
3,2017-05-16,11
3,2017-05-17,12
3,2017-05-18,9
3,2017-05-19,5
3,2017-05-22,9
3,2017-05-23,15
3,2017-05-24,27
3,2017-05-25,23
3,2017-05-26,3
3,2017-05-29,13
3,2017-05-30,9
3,2017-05-31,9
3,2017-06-01,7
3,2017-06-02,8
3,2017-06-05,27
3,2017-06-06,18
3,2017-06-07,15
3,2017-06-08,5
3,2017-06-09,13
3,2017-06-12,8
3,2017-06-13,11
3,2017-06-14,7
3,2017-06-15,9
3,2017-06-16,2
3,2017-06-19,16
3,2017-06-20,5
3,2017-06-21,14
3,2017-06-22,7
3,2017-06-23,6
3,2017-06-26,15
3,2017-06-27,11
3,2017-06-28,6
3,2017-06-29,12
3,2017-06-30,7
3,2017-07-03,10
3,2017-07-04,7
3,2017-07-05,16
3,2017-07-06,13
3,2017-07-07,2
3,2017-07-10,13
3,2017-07-11,17
3,2017-07-12,6
3,2017-07-13,12
3,2017-07-14,9
3,2017-07-18,12
3,2017-07-19,15
3,2017-07-20,11
3,2017-07-21,8
3,2017-07-24,10
3,2017-07-25,10
3,2017-07-26,11
3,2017-07-27,16
3,2017-07-28,13
3,2017-07-31,12
3,2017-08-01,10
3,2017-08-02,11
3,2017-08-03,17
3,2017-08-04,11
3,2017-08-07,10
3,2017-08-08,11
3,2017-08-09,13
3,2017-08-10,9
3,2017-08-17,14
3,2017-08-18,8
3,2017-08-21,11
3,2017-08-22,10
3,2017-08-23,12
3,2017-08-24,12
3,2017-08-25,3
3,2017-08-28,9
3,2017-08-29,11
3,2017-08-30,8
3,2017-08-31,8
3,2017-09-01,1
3,2017-09-04,13
3,2017-09-05,15
3,2017-09-06,10
3,2017-09-07,15
3,2017-09-08,2
3,2017-09-11,12
3,2017-09-12,12
3,2017-09-13,7
3,2017-09-14,11
3,2017-09-15,8
3,2017-09-19,16
3,2017-09-20,19
3,2017-09-21,13
3,2017-09-22,7
3,2017-09-25,15
3,2017-09-26,19
3,2017-09-27,11
3,2017-09-28,4
3,2017-09-29,1
3,2017-10-02,7
3,2017-10-03,14
3,2017-10-04,9
3,2017-10-05,8
3,2017-10-06,10
3,2017-10-10,8
3,2017-10-11,5
3,2017-10-12,10
3,2017-10-13,7
3,2017-10-16,24
3,2017-10-17,7
3,2017-10-18,4
3,2017-10-19,16
3,2017-10-20,6
3,2017-10-23,8
3,2017-10-24,8
3,2017-10-25,4
3,2017-10-26,6
3,2017-10-27,3
3,2017-10-30,22
3,2017-10-31,8
3,2017-11-01,10
3,2017-11-02,7
3,2017-11-06,12
3,2017-11-07,20
3,2017-11-08,19
3,2017-11-09,21
3,2017-11-10,7
3,2017-11-13,18
3,2017-11-14,17
3,2017-11-15,10
3,2017-11-16,15
3,2017-11-17,6
3,2017-11-20,11
3,2017-11-21,9
3,2017-11-22,15
3,2017-11-24,7
3,2017-11-27,16
3,2017-11-28,12
3,2017-11-29,9
3,2017-11-30,18
3,2017-12-01,9
3,2017-12-04,15
3,2017-12-05,11
3,2017-12-06,10
3,2017-12-07,10
3,2017-12-08,14
3,2017-12-09,8
3,2017-12-11,16
3,2017-12-12,16
3,2017-12-13,7
3,2017-12-14,14
3,2017-12-15,11
3,2017-12-18,11
3,2017-12-19,14
3,2017-12-20,17
3,2017-12-21,18
3,2017-12-22,9
3,2017-12-23,7
3,2017-12-25,29
3,2017-12-26,11
3,2017-12-27,8
3,2017-12-28,9
3,2018-01-10,26
3,2018-01-11,16
3,2018-01-12,10
3,2018-01-15,12
3,2018-01-16,10
3,2018-01-17,12
3,2018-01-18,12
3,2018-01-19,11
3,2018-01-22,11
3,2018-01-23,9
3,2018-01-24,10
3,2018-01-25,8
3,2018-01-26,4
3,2018-01-29,20
3,2018-01-30,8
3,2018-01-31,7
3,2018-02-01,6
3,2018-02-02,5
3,2018-02-05,7
3,2018-02-06,11
3,2018-02-07,19
3,2018-02-08,16
3,2018-02-09,9
3,2018-02-13,4
3,2018-02-14,8
3,2018-02-15,14
3,2018-02-16,8
3,2018-02-19,23
3,2018-02-20,13
3,2018-02-21,16
3,2018-02-22,15
3,2018-02-23,8
3,2018-02-26,4
3,2018-02-27,9
3,2018-02-28,2
3,2018-03-01,5
3,2018-03-02,7
3,2018-03-05,18
3,2018-03-06,15
3,2018-03-07,13
3,2018-03-08,17
3,2018-03-09,5
3,2018-03-12,11
3,2018-03-13,14
3,2018-03-14,16
3,2018-03-15,16
3,2018-03-16,4
3,2018-03-19,8
3,2018-03-20,3
3,2018-03-22,7
3,2018-03-23,6
3,2018-03-26,25
3,2018-03-27,8
3,2018-03-28,10
3,2018-03-29,7
3,2018-03-30,4
3,2018-04-02,19
3,2018-04-03,9
3,2018-04-04,24
3,2018-04-05,20
3,2018-04-06,10
3,2018-04-09,17
3,2018-04-10,16
3,2018-04-11,16
3,2018-04-12,8
3,2018-04-13,8
3,2018-04-16,11
3,2018-04-17,14
3,2018-04-18,2
3,2018-04-19,8
3,2018-04-20,9
3,2018-04-23,27
3,2018-04-24,7
3,2018-04-25,12
3,2018-04-26,6
3,2018-04-27,3
3,2018-05-01,2
3,2018-05-02,4
3,2018-05-07,3
